seller_id,total_orders,total_revenue,avg_order_value,late_delivery_rate,avg_review_score,total_product_value,total_freight_value,norm_revenue,norm_orders,norm_review,inv_late_rate,norm_late,seller_health_index,seller_segment,revenue_at_risk,reputation_risk,negative_rate,inv_negative_rate,norm_negative,seller_health_index_v2,sentiment_weighted_risk,late_vs_avg,negative_vs_avg,risk_level
4869f7a5dfa277a7dca6462dcf3b52b2,1178,261532.48,222.01,0.1231,4.12,235382.53,20609.35,0.5118754108189657,0.556501182033097,0.78,0.8769,0.8769,0.7427852003671028,2,32194.648288,0.108328,0.3464373464373464,0.6535626535626535,0.6535626535626535,0.655285331263185,11153.428522378379,0.040067037037037054,0.032694976709055246,LOW
fa1c13f2614d7b5c4749cbc52fecda94,602,203262.0,337.64,0.103,4.38,200859.33,10344.26,0.397820889566264,0.284160756501182,0.845,0.897,0.897,0.720280253563371,2,20935.985999999997,0.06386000000000001,0.24206349206349206,0.7579365079365079,0.7579365079365079,0.6171076819323581,5067.837880952381,0.019967037037037047,-0.0716788776647991,LOW
3d871de0142ce09b7081e2b9d1733cb1,1188,130211.88,109.61,0.0581,4.15,97909.9,23205.6,0.25483774502974377,0.5612293144208037,0.7875000000000001,0.9419,0.9419,0.7201004804480292,2,7565.310228,0.04938499999999998,0.3860103626943005,0.6139896373056994,0.6139896373056994,0.5822186481331836,2920.288145005181,-0.02493296296296295,0.07226799296600933,MEDIUM
a1043bafd471dff536d0c462352beb48,790,150330.84,190.29,0.0532,4.2,104222.01,33072.96,0.2942171761053459,0.3730496453900709,0.8,0.9468,0.9468,0.7148683997600762,2,7997.6006879999995,0.04255999999999999,0.32014388489208634,0.6798561151079137,0.6798561151079137,0.5822138226616972,2560.3829540719425,-0.02983296296296295,0.006401515163795168,MEDIUM
7e93a43ef30c4f03f38b393420bc753a,334,174053.79,521.12,0.0539,4.36,172427.79,6267.61,0.34065080261660485,0.1574468085106383,0.8400000000000001,0.9460999999999999,0.9460999999999999,0.7143148413743848,3,9381.499281,0.034495999999999985,0.25170068027210885,0.7482993197278911,0.7482993197278911,0.5853871260071555,2361.329751,-0.029132962962962944,-0.062041689456182325,MEDIUM
c394e193cda3b4225ff2094d32184849,11,30479.85,2770.9,0.0,5.0,3134.89,177.56,0.059629314702585166,0.004728132387706856,1.0,1.0,1.0,0.7123986761792876,0,0.0,0.0,0.0,1.0,1.0,0.5685980142689315,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
0b36063d5818f81ccb94b54adfaebbf5,15,11745.0,783.0,0.0,5.0,765.0,18.0,0.022959042765728303,0.006619385342789598,1.0,1.0,1.0,0.7052537470874246,0,0.0,0.0,0.0,1.0,1.0,0.5578806206311369,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
a08692680c77d30a0b4280da5df01c5a,17,8402.28,494.25,0.0,5.0,2433.0,227.91,0.016416238771633333,0.007565011820330969,1.0,1.0,1.0,0.7040397489363597,0,0.0,0.0,0.0,1.0,1.0,0.5560596234045396,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
ff4ea69c2a729e83e63c7579e4ef8170,9,6527.82,725.31,0.0,5.0,7217.0,176.37,0.01274730318182286,0.003782505910165485,1.0,1.0,1.0,0.7029277112273811,0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.5210582335077383,0.0,-0.08303296296296295,-0.1470757030616245,MEDIUM
e3b4998c7a498169dc7bce44e6bb6277,1,6929.31,6929.31,0.0,5.0,6735.0,194.31,0.0135331513460691,0.0,1.0,1.0,1.0,0.7027066302692138,0,0.0,0.0,1.0,0.0,0.0,0.35405994540382074,0.0,-0.08303296296296295,0.6862576302717088,HIGH
ee27a8f15b1dded4d213a468ba4eb391,1,6726.66,6726.66,0.0,5.0,6499.0,227.66,0.013136498551517554,0.0,1.0,1.0,1.0,0.7026272997103035,0,0.0,0.0,0.0,1.0,1.0,0.5539409495654553,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
2addf05f476d0637864454e93ba673d5,12,4877.64,406.47,0.0,5.0,4552.0,325.64,0.009517357420593791,0.005200945626477541,1.0,1.0,1.0,0.7024235660467665,0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.5203020157368164,0.0,-0.08303296296296295,-0.1470757030616245,MEDIUM
a3b42d266fa8afc874b909422ce88582,6,5527.44,921.24,0.0,5.0,839.4,81.84,0.010789230037912293,0.002364066193853428,1.0,1.0,1.0,0.7023942526269678,0,0.0,0.0,0.0,1.0,1.0,0.5535913789404516,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
c8c1bea22194a4eefa2dc9a9fa89f536,13,4186.27,322.02,0.0,5.0,1266.0,292.73,0.008164118621831872,0.0056737588652482265,1.0,1.0,1.0,0.7022001996108911,0,0.0,0.0,0.25,0.75,0.75,0.5033002994163368,0.0,-0.08303296296296295,-0.06374236972829117,MEDIUM
53b0300ca793f9834cd69c0678d35ee8,10,4502.48,450.25,0.0,5.0,1662.15,137.31,0.008783045738363549,0.00425531914893617,1.0,1.0,1.0,0.7021821410625663,0,0.0,0.0,0.0,1.0,1.0,0.5532732115938495,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
48efc9d94a9834137efd9ea76b065a38,34,731.36,21.51,0.0,5.0,345.6,320.4,0.001401721846978261,0.015602836879432622,1.0,1.0,1.0,0.7018406280573388,0,0.0,0.0,0.07407407407407407,0.9259259259259259,0.9259259259259259,0.5379461272711936,0.0,-0.08303296296296295,-0.2396682956542171,MEDIUM
a70e9066dbfd10b6b97a3f54a1356762,4,4054.8,1013.7,0.0,5.0,1716.0,311.4,0.007906788531036452,0.0014184397163120566,1.0,1.0,1.0,0.7017232016778384,0,0.0,0.0,1.0,0.0,0.0,0.3525848025167577,0.0,-0.08303296296296295,0.6862576302717088,HIGH
71dc18fd8cbf5fd77f45dd8b427abb34,9,3398.24,377.58,0.0,5.0,1080.0,149.4,0.0066216843672527665,0.003782505910165485,1.0,1.0,1.0,0.7017025874644671,0,0.0,0.0,0.0,1.0,1.0,0.5525538811967007,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
620c87c171fb2a6dd6e8bb4dec959fc6,810,142929.31,176.46,0.0963,4.28,117136.3,14344.92,0.27972994413664565,0.38250591016548463,0.8200000000000001,0.9037,0.9037,0.7016765798438777,2,13764.092552999999,0.06933599999999997,0.3903225806451613,0.6096774193548387,0.6096774193548387,0.5627853536367842,5372.436125525806,0.01326703703703705,0.07658021091687012,MEDIUM
585175ec331ea177fa47199e39a6170a,1,3602.47,3602.47,0.0,5.0,3549.0,53.47,0.007021429742191145,0.0,1.0,1.0,1.0,0.7014042859484382,0,0.0,0.0,0.0,1.0,1.0,0.5521064289226574,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
ab27bbbad5239bc31a34709275a70db4,11,2355.41,214.13,0.0,5.0,382.9,102.15,0.0045805225920630835,0.004728132387706856,1.0,1.0,1.0,0.7013889177571833,0,0.0,0.0,0.0,1.0,1.0,0.5520833766357749,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
46dc3b2cc0980fb8ec44634e21d2718e,539,142785.95,264.91,0.0612,4.26,126122.22,11650.58,0.2794493413997747,0.2543735224586288,0.815,0.9388,0.9388,0.7013472205258178,3,8738.50014,0.04528800000000001,0.3404255319148936,0.6595744680851063,0.6595744680851063,0.557725724405748,2974.8085582978724,-0.02183296296296295,0.026683162186602438,MEDIUM
39a5005f2605cbdb4f9ac14485cabfd1,8,2578.36,322.3,0.0,5.0,501.07,232.59,0.005016909172597342,0.003309692671394799,1.0,1.0,1.0,0.7013343511016589,0,0.0,0.0,0.0,1.0,1.0,0.5520015266524885,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
0570350b23eda5444f8d1d9544932058,11,2169.96,197.27,0.0,5.0,626.9,124.86,0.00421753586248211,0.004728132387706856,1.0,1.0,1.0,0.701316320411267,0,0.0,0.0,0.0,1.0,1.0,0.5519744806169007,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
dd58ee93286b0821565574c570e9e1dc,2,3023.31,1511.66,0.0,5.0,2948.0,75.31,0.00588782287077504,0.00047281323877068556,1.0,1.0,1.0,0.701224845898032,0,0.0,0.0,0.0,1.0,1.0,0.5518372688470481,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
293dee954235e4e4e43f129313625ebe,9,2095.85,232.87,0.0,5.0,1829.91,265.94,0.004072478183704833,0.003782505910165485,1.0,1.0,1.0,0.7011927462277575,0,0.0,0.0,0.0,1.0,1.0,0.5517891193416362,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
c00396cbdd2e088fe4281baa5920aef1,3,2717.55,905.85,0.0,5.0,832.41,73.44,0.005289349846042344,0.000945626477541371,1.0,1.0,1.0,0.7011524326169625,0,0.0,0.0,0.0,1.0,1.0,0.5517286489254439,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
458d868c9642f55f18f04e951a3fdde6,2,2822.75,1411.38,0.0,5.0,2718.0,104.75,0.0054952608945832895,0.00047281323877068556,1.0,1.0,1.0,0.7011463335027938,0,0.0,0.0,0.0,1.0,1.0,0.5517195002541906,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
b2eecf5ea250510da76590ca79d60e5d,13,1428.79,109.91,0.0,5.0,1130.0,181.35,0.0027668220616542303,0.0056737588652482265,1.0,1.0,1.0,0.7011207402988556,0,0.0,0.0,0.0,1.0,1.0,0.5516811104482835,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
6025c79c035c3d772133b8b8238463b2,4,2449.84,612.46,0.0,5.0,989.74,108.59,0.004765353203410247,0.0014184397163120566,1.0,1.0,1.0,0.7010949146123132,0,0.0,0.0,0.0,1.0,1.0,0.55164237191847,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
76833248bbc0e65a0293ec62023e4396,2,2630.68,1315.34,0.0,5.0,2399.98,230.7,0.005119316644647363,0.00047281323877068556,1.0,1.0,1.0,0.7010711446528065,0,0.0,0.0,0.0,1.0,1.0,0.5516067169792098,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
3bfba5a77604f6dfae7e6dd7aaf65821,4,2218.19,554.55,0.0,5.0,2095.5,122.69,0.004311937857454827,0.0014184397163120566,1.0,1.0,1.0,0.7010042315431221,0,0.0,0.0,0.0,1.0,1.0,0.5515063473146833,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
ec933281fb017b5020d06df29c3f77e8,8,1662.85,207.86,0.0,5.0,1432.0,230.85,0.0032249545713642475,0.003309692671394799,1.0,1.0,1.0,0.7009759601814123,0,0.0,0.0,0.0,1.0,1.0,0.5514639402721184,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
20a7efa9721046319bdde5d60b6b5365,6,1859.95,309.99,0.0,5.0,501.2,95.39,0.0036107441879747086,0.002364066193853428,1.0,1.0,1.0,0.7009585554569802,0,0.0,0.0,0.0,1.0,1.0,0.5514378331854703,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
404e1ba01358af4cd63f679b2c4d1fa1,13,971.62,74.74,0.0,5.0,438.9,194.72,0.0018719897987125545,0.0056737588652482265,1.0,1.0,1.0,0.7009417738462672,0,0.0,0.0,0.0,1.0,1.0,0.551412660769401,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
2bd05d410a8fd26dc4184a15f4f2f588,7,1644.77,234.97,0.0,5.0,1316.73,198.54,0.003189566056557971,0.0028368794326241137,1.0,1.0,1.0,0.7009216011545739,0,0.0,0.0,0.5,0.5,0.5,0.45138240173186106,0.0,-0.08303296296296295,0.18625763027170883,MEDIUM
b1fecf4da1fa2689bccffa0121953643,30,4479.34,149.31,0.0,4.97,5518.64,651.98,0.008737753137001977,0.01371158392434988,0.9924999999999999,1.0,1.0,0.7008687090198353,0,0.0,0.0,0.0,1.0,1.0,0.5531780635297532,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
186cdd1b2df32caa72cfb410bba768d3,6,1609.73,268.29,0.0,5.0,1341.45,268.28,0.003120981235827223,0.002364066193853428,1.0,1.0,1.0,0.7008606028665507,0,0.0,0.0,0.0,1.0,1.0,0.5512909042998262,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
0ad80de75c811326389cfb1daba7d45e,6,1564.72,260.79,0.0,5.0,1449.4,115.32,0.0030328818413896943,0.002364066193853428,1.0,1.0,1.0,0.7008429829876632,0,0.0,0.0,0.0,1.0,1.0,0.551264474481495,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
8de8fe3af4449ed695d2434c933ed73e,1,2155.35,2155.35,0.0,5.0,2090.0,65.35,0.00418893928055071,0.0,1.0,1.0,1.0,0.7008377878561101,0,0.0,0.0,0.0,1.0,1.0,0.5512566817841653,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
e439f7176d763f92de325271111b2fd5,6,1547.7,257.95,0.0,5.0,1320.9,226.8,0.0029995680957036973,0.002364066193853428,1.0,1.0,1.0,0.7008363202385259,0,0.0,0.0,0.25,0.75,0.75,0.5012544803577892,0.0,-0.08303296296296295,-0.06374236972829117,MEDIUM
8ec76bb0965af3f007692b26fa9d6623,1,2028.75,2028.75,0.0,5.0,1999.0,29.75,0.003941141383732424,0.0,1.0,1.0,1.0,0.7007882282767465,0,0.0,0.0,1.0,0.0,0.0,0.3511823424151197,0.0,-0.08303296296296295,0.6862576302717088,HIGH
01ed254b9ff8407dfb9d99ba1e17d923,5,1533.71,306.74,0.0,5.0,1465.99,67.72,0.0029721850579747253,0.0018912529550827422,1.0,1.0,1.0,0.7007835623071031,0,0.0,0.0,0.0,1.0,1.0,0.5511753434606548,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
8a1ff5c35f6595a73fef4c7b96e4908a,2,1882.8,941.4,0.0,5.0,1598.0,284.8,0.003655469163822243,0.00047281323877068556,1.0,1.0,1.0,0.7007783751566415,0,0.0,0.0,0.0,1.0,1.0,0.5511675627349624,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
7f5e4d5efad7e44b91115dd1decb65f3,9,973.8,108.2,0.0,5.0,179.9,77.42,0.0018762567767146388,0.003782505910165485,1.0,1.0,1.0,0.7007535019463594,0,0.0,0.0,0.0,1.0,1.0,0.5511302529195392,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
c03121937e54a93fcc1825c3098bbb6e,7,1197.94,171.13,0.0,5.0,1043.0,154.94,0.0023149725791858145,0.0028368794326241137,1.0,1.0,1.0,0.7007466824590995,0,0.0,0.0,0.5,0.5,0.5,0.45112002368864934,0.0,-0.08303296296296295,0.18625763027170883,MEDIUM
99a25c39b28a74d1151c35c18d178292,6,1312.2,218.7,0.0,5.0,173.94,44.76,0.002538617031717074,0.002364066193853428,1.0,1.0,1.0,0.7007441300257287,0,0.0,0.0,0.0,1.0,1.0,0.5511161950385932,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
bfd938b22bc99bce1ae60dc602889f52,6,1258.41,209.74,0.0,5.0,623.4,100.47,0.0024333322855096835,0.002364066193853428,1.0,1.0,1.0,0.7007230730764872,0,0.0,0.0,0.75,0.25,0.25,0.4010846096147309,0.0,-0.08303296296296295,0.43625763027170883,MEDIUM
11fb6f6d341adbe19e81733701704635,3,1596.66,532.22,0.0,5.0,1197.0,399.66,0.003095398941108305,0.000945626477541371,1.0,1.0,1.0,0.7007136424359757,0,0.0,0.0,0.0,1.0,1.0,0.5510704636539637,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
297d5eccd19fa9a83b2630071ff105e4,8,976.73,122.09,0.0,5.0,834.97,141.76,0.0018819917517357888,0.003309692671394799,1.0,1.0,1.0,0.7007073676174866,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.4843943847595633,0.0,-0.08303296296296295,0.019590963605042144,MEDIUM
4049512728d969bec69f84088b012416,9,803.89,89.32,0.0,5.0,389.84,160.43,0.0015436869453687061,0.003782505910165485,1.0,1.0,1.0,0.7006869879800903,0,0.0,0.0,0.0,1.0,1.0,0.5510304819701355,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
6b1c4d4d9ccf0be3d8544eb0e71e5318,1,1759.04,1759.04,0.0,5.0,1699.0,60.04,0.003413230082382818,0.0,1.0,1.0,1.0,0.7006826460164766,0,0.0,0.0,0.0,1.0,1.0,0.551023969024715,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
7994b065a7ffb14e71c6312cf87b9de2,8,851.42,106.43,0.0,5.0,538.8,161.13,0.001636718809790295,0.003309692671394799,1.0,1.0,1.0,0.7006583130290975,0,0.0,0.0,0.0,1.0,1.0,0.5509874695436463,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
a1040efe9ff4a6f93c28b0499eada8f5,1,1693.31,1693.31,0.0,5.0,1658.83,34.48,0.003284574823631902,0.0,1.0,1.0,1.0,0.7006569149647264,0,0.0,0.0,0.0,1.0,1.0,0.5509853724470897,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
850857dfac77488c307e2b1cbd84ab5a,1,1638.72,1638.72,0.0,5.0,1599.0,39.72,0.003177724213937508,0.0,1.0,1.0,1.0,0.7006355448427874,0,0.0,0.0,0.0,1.0,1.0,0.5509533172641812,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
661ad5fcc28cdfb8bcadb12bb2272475,7,870.79,124.4,0.0,5.0,209.93,119.78,0.0016746322794693647,0.0028368794326241137,1.0,1.0,1.0,0.7006186143991562,0,0.0,0.0,0.0,1.0,1.0,0.5509279215987344,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
2d378dbb39815785238c0139c7647fb7,2,1454.44,727.22,0.0,5.0,1154.0,300.44,0.0028170275597062767,0.00047281323877068556,1.0,1.0,1.0,0.7006106868358183,0,0.0,0.0,0.0,1.0,1.0,0.5509160302537275,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
d7827b2af99326a03b0ed9c7a24db0d3,1,1556.7,1556.7,0.0,5.0,1455.0,101.7,0.003017184059932485,0.0,1.0,1.0,1.0,0.7006034368119864,0,0.0,0.0,0.0,1.0,1.0,0.5509051552179798,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
e73bf2cea7fe4b0b4d287a7568ed1099,5,1069.79,213.96,0.0,5.0,737.7,100.13,0.0020641408218614586,0.0018912529550827422,1.0,1.0,1.0,0.7006019534598805,0,0.0,0.0,0.0,1.0,1.0,0.550902930189821,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
05730013efda596306417c3b09302475,4,1168.67,292.17,0.0,5.0,952.0,216.67,0.002257681548855078,0.0014184397163120566,1.0,1.0,1.0,0.7005933802814022,0,0.0,0.0,0.0,1.0,1.0,0.5508900704221034,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
9c1c0c36cd23c20897e473901a8fb149,7,803.66,114.81,0.0,5.0,544.97,172.07,0.0015432367596161926,0.0028368794326241137,1.0,1.0,1.0,0.7005923352951856,0,0.0,0.0,0.5,0.5,0.5,0.4508885029427785,0.0,-0.08303296296296295,0.18625763027170883,MEDIUM
228e4c1a0be164f613d41c24345f9d2c,7,769.44,109.92,0.0,5.0,749.6,316.77,0.0014762569489596227,0.0028368794326241137,1.0,1.0,1.0,0.7005789393330543,0,0.0,0.0,0.0,1.0,1.0,0.5508684089995814,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
7238f877570096ae403c51898fa64566,3,1249.52,416.51,0.0,5.0,1200.0,49.52,0.002415931627510358,0.000945626477541371,1.0,1.0,1.0,0.7005777489732561,0,0.0,0.0,0.0,1.0,1.0,0.5508666234598842,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
c52c644cc0dc85121207a27013efc6af,2,1361.92,680.96,0.0,5.0,397.8,283.16,0.0026359354474343346,0.00047281323877068556,1.0,1.0,1.0,0.7005744684133639,0,0.0,0.0,1.0,0.0,0.0,0.3508617026200459,0.0,-0.08303296296296295,0.6862576302717088,HIGH
bb5d956dece964a06c12bceb66b923ae,2,1328.5,664.25,0.0,5.0,1278.36,50.14,0.0025705215002647676,0.00047281323877068556,1.0,1.0,1.0,0.70056138562393,0,0.0,0.0,0.0,1.0,1.0,0.550842078435895,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
74871d19219c7d518d0090283e03c137,7,720.37,102.91,0.0,5.0,550.04,87.87,0.001380210797325552,0.0028368794326241137,1.0,1.0,1.0,0.7005597301027274,0,0.0,0.0,0.0,1.0,1.0,0.5508395951540913,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
491a5ada3aa1678414e990262c4bbdc1,1,1435.58,1435.58,0.0,5.0,1420.0,15.58,0.0027801123280001717,0.0,1.0,1.0,1.0,0.7005560224656,0,0.0,0.0,0.5,0.5,0.5,0.4508340336984,0.0,-0.08303296296296295,0.18625763027170883,MEDIUM
1cd9e0cc1839d55516843def5600816d,5,926.72,185.34,0.0,5.0,825.0,101.72,0.0017841057105044892,0.0018912529550827422,1.0,1.0,1.0,0.7005459464376091,0,0.0,0.0,0.0,1.0,1.0,0.5508189196564137,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
734def04b237117a09321dd6d8f3f2a2,2,1281.23,640.62,0.0,5.0,1252.43,28.8,0.002477998541476455,0.00047281323877068556,1.0,1.0,1.0,0.7005428810321723,0,0.0,0.0,0.0,1.0,1.0,0.5508143215482586,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
6c17baf138731a4aaacc3210adf2037b,5,897.62,179.52,0.0,5.0,538.8,89.92,0.001727147426164741,0.0018912529550827422,1.0,1.0,1.0,0.7005345547807412,0,0.0,0.0,0.0,1.0,1.0,0.5508018321711119,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
5d9f3746e112e696f98ea22c56b3e912,1,1370.41,1370.41,0.0,5.0,1322.64,47.77,0.0026525531736901584,0.0,1.0,1.0,1.0,0.700530510634738,0,0.0,0.0,0.0,1.0,1.0,0.550795765952107,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
f235413f677777a0738ff215d0184901,2,1247.81,623.91,0.0,5.0,1191.98,55.83,0.002412584594306888,0.00047281323877068556,1.0,1.0,1.0,0.7005297982427384,0,0.0,0.0,1.0,0.0,0.0,0.3507946973641077,0.0,-0.08303296296296295,0.6862576302717088,HIGH
1710c3aaa9c6b44ec3883ee0fe300e21,2,1226.55,613.28,0.0,5.0,1188.9,37.65,0.002370971772139773,0.00047281323877068556,1.0,1.0,1.0,0.700521475678305,0,0.0,0.0,0.0,1.0,1.0,0.5507822135174576,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
41e0fa5761c886a630994a55c12087e7,8,491.91,61.49,0.0,5.0,677.4,94.98,0.0009330393320245584,0.003309692671394799,1.0,1.0,1.0,0.7005175771335443,0,0.0,0.0,0.0,1.0,1.0,0.5507763657003166,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
45a3d05fb00435e52a28859dd03703b3,1,1323.79,1323.79,0.0,5.0,1299.0,24.79,0.0025613024789850353,0.0,1.0,1.0,1.0,0.700512260495797,0,0.0,0.0,0.0,1.0,1.0,0.5507683907436955,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
4e480be820e37de1444325ff358c9296,2,1147.48,573.74,0.0,5.0,430.3,143.44,0.0022162057397430756,0.00047281323877068556,1.0,1.0,1.0,0.7004905224718256,0,0.0,0.0,0.0,1.0,1.0,0.5507357837077385,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
4cc4fd4fdd406a85bbdc1f824b731bd7,2,1142.44,571.22,0.0,5.0,539.98,31.24,0.0022063407997749544,0.00047281323877068556,1.0,1.0,1.0,0.7004885494838321,0,0.0,0.0,0.0,1.0,1.0,0.5507328242257481,0.0,-0.08303296296296295,-0.31374236972829117,MEDIUM
